
   CPU Index           CPU Name

     0367      -      Unknown VAX
     0368      -      Unknown VAX
     0369      -      Unknown VAX
     036A      -      Unknown VAX
     036B      -      Unknown VAX
     036C      -      Unknown VAX
     036D      -      Unknown VAX
     036E      -      Unknown VAX
     036F      -      Unknown VAX
     0370      -      Unknown VAX
     0371      -      Unknown VAX
     0372      -      Unknown VAX
     0373      -      Unknown VAX
     0374      -      Unknown VAX
     0375      -      Unknown VAX
     0376      -      Unknown VAX
     0377      -      Unknown VAX
     0378      -      Unknown VAX
     0379      -      Unknown VAX
     037A      -      Unknown VAX
     037B      -      Unknown VAX
     037C      -      Unknown VAX
     037D      -      Unknown VAX
     037E      -      Unknown VAX
     037F      -      Unknown VAX
     0380      -      Unknown VAX
     0381      -      Unknown VAX
     0382      -      Unknown VAX
     0383      -      Unknown VAX
     0384      -      Unknown VAX
     0385      -      Unknown VAX
     0386      -      Unknown VAX
     0387      -      Unknown VAX
     0388      -      Unknown VAX
     0389      -      Unknown VAX
     038A      -      Unknown VAX
     038B      -      Unknown VAX
     038C      -      Unknown VAX
     038D      -      Unknown VAX
     038E      -      Unknown VAX
     038F      -      Unknown VAX
     0390      -      Unknown VAX
     0391      -      Unknown VAX
     0392      -      Unknown VAX
     0393      -      Unknown VAX
     0394      -      Unknown VAX
     0395      -      Unknown VAX
     0396      -      Unknown VAX
     0397      -      Unknown VAX
     0398      -      Unknown VAX
     0399      -      Unknown VAX
     039A      -      Unknown VAX
     039B      -      Unknown VAX
     039C      -      Unknown VAX
     039D      -      Unknown VAX
     039E      -      Unknown VAX
     039F      -      Unknown VAX
     03A0      -      Unknown VAX
     03A1      -      Unknown VAX
     03A2      -      Unknown VAX
     03A3      -      Unknown VAX
     03A4      -      Unknown VAX
     03A5      -      Unknown VAX
     03A6      -      Unknown VAX
     03A7      -      Unknown VAX
     03A8      -      Unknown VAX
     03A9      -      Unknown VAX
     03AA      -      Unknown VAX
     03AB      -      Unknown VAX
     03AC      -      Unknown VAX
     03AD      -      Unknown VAX
     03AE      -      Unknown VAX
     03AF      -      Unknown VAX
     03B0      -      Unknown VAX
     03B1      -      Unknown VAX
     03B2      -      Unknown VAX
     03B3      -      Unknown VAX
     03B4      -      Unknown VAX
     03B5      -      Unknown VAX
     03B6      -      Unknown VAX
     03B7      -      Unknown VAX
     03B8      -      Unknown VAX
     03B9      -      Unknown VAX
     03BA      -      Unknown VAX
     03BB      -      Unknown VAX
     03BC      -      Unknown VAX
     03BD      -      Unknown VAX
     03BE      -      Unknown VAX
     03BF      -      Unknown VAX
     03C0      -      Unknown VAX
     03C1      -      Unknown VAX
     03C2      -      Unknown VAX
     03C3      -      Unknown VAX
     03C4      -      Unknown VAX
     03C5      -      Unknown VAX
     03C6      -      Unknown VAX
     03C7      -      Unknown VAX
     03C8      -      Unknown VAX
     03C9      -      Unknown VAX
     03CA      -      Unknown VAX
     03CB      -      Unknown VAX
     03CC      -      Unknown VAX
     03CD      -      Unknown VAX
     03CE      -      Unknown VAX
     03CF      -      Unknown VAX
     03D0      -      Unknown VAX
     03D1      -      Unknown VAX
     03D2      -      Unknown VAX
     03D3      -      Unknown VAX
     03D4      -      Unknown VAX
     03D5      -      Unknown VAX
     03D6      -      Unknown VAX
     03D7      -      Unknown VAX
     03D8      -      Unknown VAX
     03D9      -      Unknown VAX
     03DA      -      Unknown VAX
     03DB      -      Unknown VAX
     03DC      -      Unknown VAX
     03DD      -      Unknown VAX
     03DE      -      Unknown VAX
     03DF      -      Unknown VAX
     03E0      -      Unknown VAX
     03E1      -      Unknown VAX
     03E2      -      Unknown VAX
     03E3      -      Unknown VAX
     03E4      -      Unknown VAX
     03E5      -      Unknown VAX
     03E6      -      Unknown VAX
     03E7      -      Unknown VAX
     03E8      -      Unknown VAX
     03E9      -      Unknown VAX
     03EA      -      Unknown VAX
     03EB      -      Unknown VAX
     03EC      -      Unknown VAX
     03ED      -      Unknown VAX
     03EE      -      Unknown VAX
     03EF      -      Unknown VAX
     03F0      -      Unknown VAX
     03F1      -      Unknown VAX
     03F2      -      Unknown VAX
     03F3      -      Unknown VAX
     03F4      -      Unknown VAX
     03F5      -      Unknown VAX
     03F6      -      Unknown VAX
     03F7      -      Unknown VAX
     03F8      -      Unknown VAX
     03F9      -      Unknown VAX
     03FA      -      Unknown VAX
     03FB      -      Unknown VAX
     03FC      -      Unknown VAX
     03FD      -      Unknown VAX
     03FE      -      Unknown VAX
     03FF      -      Unknown VAX
     0400      -      Unknown VAX
     0401      -      DEC 7000 Model 610
     0402      -      DEC 7000 Model 620
     0403      -      DEC 7000 Model 630
     0404      -      DEC 7000 Model 640
     0405      -      DEC 10000 Model 610
     0406      -      DEC 10000 Model 620
     0407      -      DEC 10000 Model 630
     0408      -      DEC 10000 Model 640
     0409      -      DEC 3000 Model 500
     040A      -      DEC 3000 Model 500S
     040B      -      DEC 3000 Model 400
     040C      -      DEC 3000 Model 400S
     040D      -      DEC 4000 Model 610
     040E      -      DEC 4000 Model 620
     040F      -      DEC 4000 Model 810
     0410      -      DEC 4000 Model 820
     0411      -      Appreciated, Debugged - Unsupported
     0412      -      DEC 3000 Model 300
     0413      -      DEC 3000 Model 300L
     0414      -      DEC 2000 Model 300
     0415      -      DEC 2000 Model 300S
     0416      -      DEC 7000 Model 650
     0417      -      DEC 7000 Model 660
     0418      -      DEC 10000 Model 650
     0419      -      DEC 10000 Model 660
     041A      -      DEC 4000 Model 630
     041B      -      DEC 4000 Model 640
     041C      -      DEC 4000 Model 650
     041D      -      DEC 4000 Model 660
     041E      -      DEC 2000 Model 200
     041F      -      DEC 2000 Model 200S
     0420      -      DEC 3000 Model 500X
